FACILITY_NUMBER,COUNTY,pub_priv_headstart,CITY,FACILITY_NAME,ENROLLMENT,n,pct,vac_info_type,REPORTED
6044200,San Mateo,PUBLIC,Millbrae,GREEN HILLS ELEMENTARY,58,57,98,kindergarten,Y
6044226,San Mateo,PUBLIC,San Bruno,LOMITA PARK ELEMENTARY,48,46,95,kindergarten,Y
6044234,San Mateo,PUBLIC,Millbrae,MEADOWS ELEMENTARY,62,59,95,kindergarten,Y
6044259,San Mateo,PUBLIC,Millbrae,SPRING VALLEY ELEMENTARY,72,69,95,kindergarten,Y
6043939,San Mateo,PUBLIC,Pacifica,CABRILLO ELEMENTARY,64,59,92,kindergarten,Y
6044044,San Mateo,PUBLIC,Pacifica,OCEAN SHORE ELEMENTARY,48,44,91,kindergarten,Y
105874,San Mateo,PUBLIC,Pacifica,ORTEGA ELEMENTARY,118,110,93,kindergarten,Y
6044069,San Mateo,PUBLIC,Pacifica,SUNSET RIDGE ELEMENTARY,146,136,93,kindergarten,Y
6044051,San Mateo,PUBLIC,Pacifica,VALLEMAR ELEMENTARY,60,57,95,kindergarten,Y
6044283,San Mateo,PUBLIC,Portola Valley,ORMONDALE ELEMENTARY,72,72,100,kindergarten,Y
6114953,San Mateo,PUBLIC,East Palo Alto,ASPIRE EAST PALO ALTO CHARTER,72,72,100,kindergarten,Y
6044309,San Mateo,PUBLIC,Menlo Park,BELLE HAVEN ELEMENTARY,93,93,100,kindergarten,Y
6044333,San Mateo,PUBLIC,East Palo Alto,BRENTWOOD ACADEMY,92,90,97,kindergarten,Y
6044325,San Mateo,PUBLIC,East Palo Alto,COSTANO ELEMENTARY,72,72,100,kindergarten,Y
126649,San Mateo,PUBLIC,East Palo Alto,LOS ROBLES MAGNET ACADEMY,91,91,100,kindergarten,Y
6044416,San Mateo,PUBLIC,Menlo Park,WILLOW OAKS ELEMENTARY,63,62,98,kindergarten,Y
6114037,San Mateo,PUBLIC,Redwood City,ADELANTE SPANISH IMMERSION,83,81,97,kindergarten,Y
6044424,San Mateo,PUBLIC,Redwood City,CLIFFORD ELEMENTARY,91,89,97,kindergarten,Y
127282,San Mateo,PUBLIC,Redwood City,CONNECT COMMUNITY CHARTER,25,25,100,kindergarten,Y
6044457,San Mateo,PUBLIC,Redwood City,FAIR OAKS ELEMENTARY,77,72,93,kindergarten,Y
6044473,San Mateo,PUBLIC,Menlo Park,GARFIELD ELEMENTARY,66,64,96,kindergarten,Y
6044481,San Mateo,PUBLIC,Redwood City,HAWES ELEMENTARY,49,47,95,kindergarten,Y
6044499,San Mateo,PUBLIC,Redwood City,HENRY FORD ELEMENTARY,69,66,95,kindergarten,Y
6044507,San Mateo,PUBLIC,Redwood City,HOOVER ELEMENTARY,64,63,98,kindergarten,Y
6044523,San Mateo,PUBLIC,Redwood City,JOHN GILL ELEMENTARY,62,60,96,kindergarten,Y
132068,San Mateo,PUBLIC,Redwood City,KIPP EXCELENCIA COMMUNITY PREP,91,91,100,kindergarten,Y
6102941,San Mateo,PUBLIC,Redwood City,ORION ALTERNATIVE,44,42,95,kindergarten,Y
132076,San Mateo,PUBLIC,Redwood City,ROCKETSHIP REDWOOD CITY PREP,78,76,97,kindergarten,Y
6044572,San Mateo,PUBLIC,Redwood City,ROOSEVELT ELEMENTARY,92,89,96,kindergarten,Y
6044432,San Mateo,PUBLIC,Redwood City,ROY CLOUD ELEMENTARY,86,85,98,kindergarten,Y
6044580,San Mateo,PUBLIC,Atherton,SELBY LANE ELEMENTARY,111,109,98,kindergarten,Y
6044598,San Mateo,PUBLIC,Redwood City,TAFT ELEMENTARY,91,88,96,kindergarten,Y
6044648,San Mateo,PUBLIC,San Bruno,ALLEN -DECIMA M.- ELEMENTARY,85,81,95,kindergarten,Y
6044614,San Mateo,PUBLIC,San Bruno,BELLE AIR ELEMENTARY,55,49,89,kindergarten,Y
6044663,San Mateo,PUBLIC,San Bruno,EL CRYSTAL ELEMENTARY,35,34,97,kindergarten,Y
6044671,San Mateo,PUBLIC,San Bruno,JOHN MUIR ELEMENTARY,54,51,94,kindergarten,Y
6044010,San Mateo,PUBLIC,San Bruno,PORTOLA ELEMENTARY,58,58,100,kindergarten,Y
6044705,San Mateo,PUBLIC,San Bruno,ROLLINGWOOD ELEMENTARY,80,80,100,kindergarten,Y
6044721,San Mateo,PUBLIC,San Carlos,ARUNDEL ELEMENTARY,141,134,95,kindergarten,Y
6044739,San Mateo,PUBLIC,San Carlos,BRITTAN ACRES ELEMENTARY,73,69,94,kindergarten,Y
6044754,San Mateo,PUBLIC,San Carlos,HEATHER ELEMENTARY,80,77,96,kindergarten,Y
6112213,San Mateo,PUBLIC,San Carlos,SAN CARLOS CHARTER LEARNING CENTER,44,41,93,kindergarten,Y
6044788,San Mateo,PUBLIC,San Carlos,WHITE OAKS ELEMENTARY,96,91,94,kindergarten,Y
6044812,San Mateo,PUBLIC,Foster City,AUDUBON ELEMENTARY,165,164,99,kindergarten,Y
6044838,San Mateo,PUBLIC,San Mateo,BAYWOOD ELEMENTARY,164,159,96,kindergarten,Y
6044846,San Mateo,PUBLIC,San Mateo,BERESFORD ELEMENTARY,46,45,97,kindergarten,Y
6112650,San Mateo,PUBLIC,Foster City,BREWER ISLAND ELEMENTARY,138,138,100,kindergarten,Y
6044952,San Mateo,PUBLIC,San Mateo,COLLEGE PARK ELEMENTARY,75,72,96,kindergarten,Y
6044887,San Mateo,PUBLIC,San Mateo,FIESTA GARDENS INTERNATIONAL ELEMENTARY,100,98,98,kindergarten,Y
6044895,San Mateo,PUBLIC,Foster City,FOSTER CITY ELEMENTARY,192,192,100,kindergarten,Y
6044903,San Mateo,PUBLIC,San Mateo,GEORGE HALL ELEMENTARY,103,103,100,kindergarten,Y
6044911,San Mateo,PUBLIC,San Mateo,HIGHLANDS ELEMENTARY,117,116,99,kindergarten,Y
6044945,San Mateo,PUBLIC,San Mateo,LAUREL ELEMENTARY,88,88,100,kindergarten,Y
6044804,San Mateo,PUBLIC,San Mateo,LEAD ELEMENTARY,106,103,97,kindergarten,Y
6044960,San Mateo,PUBLIC,San Mateo,MEADOW HEIGHTS ELEMENTARY,72,68,94,kindergarten,Y
6044978,San Mateo,PUBLIC,San Mateo,NORTH SHOREVIEW MONTESSORI ELEMENTARY,42,39,92,kindergarten,Y
6044994,San Mateo,PUBLIC,San Mateo,PARKSIDE ELEMENTARY,102,94,92,kindergarten,Y
6044986,San Mateo,PUBLIC,San Mateo,SAN MATEO PARK ELEMENTARY,102,99,97,kindergarten,Y
6045017,San Mateo,PUBLIC,San Mateo,SUNNYBRAE ELEMENTARY,85,84,98,kindergarten,Y
6045041,San Mateo,PUBLIC,South San Francisco,BURI BURI ELEMENTARY,112,112,100,kindergarten,Y
6068282,San Mateo,PUBLIC,Daly City,JUNIPERO SERRA ELEMENTARY,54,53,98,kindergarten,Y
6045082,San Mateo,PUBLIC,South San Francisco,LOS CERRITOS ELEMENTARY,54,53,98,kindergarten,Y
6045090,San Mateo,PUBLIC,South San Francisco,MARTIN ELEMENTARY,89,89,100,kindergarten,Y
6045108,San Mateo,PUBLIC,San Bruno,MONTE VERDE ELEMENTARY,92,90,97,kindergarten,Y
6045116,San Mateo,PUBLIC,South San Francisco,PONDEROSA ELEMENTARY,70,70,100,kindergarten,Y
6045132,San Mateo,PUBLIC,Daly City,SKYLINE ELEMENTARY,66,66,100,kindergarten,Y
6045140,San Mateo,PUBLIC,South San Francisco,SPRUCE ELEMENTARY,97,96,98,kindergarten,Y
6045157,San Mateo,PUBLIC,South San Francisco,SUNSHINE GARDENS ELEMENTARY,68,67,98,kindergarten,Y
6045165,San Mateo,PUBLIC,Woodside,WOODSIDE ELEMENTARY,42,39,92,kindergarten,Y
6978498,San Mateo,PRIVATE,South San Francisco,ALL SOULS CATHOLIC ELEMENTARY,35,35,100,kindergarten,Y
6978506,San Mateo,PRIVATE,Pacifica,ALMA HEIGHTS CHRISTIAN ACADEMY,16,13,81,kindergarten,Y
7016009,San Mateo,PRIVATE,Menlo Park,BEECHWOOD SCHOOL,28,24,85,kindergarten,Y
6978530,San Mateo,PRIVATE,Belmont,BELMONT OAKS ACADEMY,37,33,89,kindergarten,Y
7044936,San Mateo,PRIVATE,Menlo Park,GERMAN-AMERICAN INTERNATIONAL SCHOOL,26,26,100,kindergarten,Y
6978621,San Mateo,PRIVATE,Pacifica,GOOD SHEPHERD ELEMENTARY,19,19,100,kindergarten,Y
6955942,San Mateo,PRIVATE,San Mateo,GRACE LUTHERAN,11,11,100,kindergarten,Y
6990865,San Mateo,PRIVATE,San Bruno,HIGHLANDS CHRISTIAN SCHOOLS,42,41,97,kindergarten,Y
6978647,San Mateo,PRIVATE,Daly City,HILLDALE SCHOOL,20,20,100,kindergarten,Y
6978654,San Mateo,PRIVATE,Colma,HOLY ANGELS ELEMENTARY,21,21,100,kindergarten,Y
6978662,San Mateo,PRIVATE,Belmont,IMMACULATE HEART OF MARY SCHOOL,20,20,100,kindergarten,Y
7057433,San Mateo,PRIVATE,Foster City,KIDS' CONNECTION,44,43,97,kindergarten,Y
6978696,San Mateo,PRIVATE,Menlo Park,NATIVITY CATHOLIC SCHOOL K-8,34,31,91,kindergarten,Y
6978704,San Mateo,PRIVATE,Belmont,NOTRE DAME ELEMENTARY,16,16,100,kindergarten,Y
6978720,San Mateo,PRIVATE,Burlingame,OUR LADY OF ANGELS ELEMENTARY,35,35,100,kindergarten,Y
6978738,San Mateo,PRIVATE,Daly City,OUR LADY OF MERCY ELEMENTARY,43,43,100,kindergarten,Y
6978746,San Mateo,PRIVATE,Redwood City,OUR LADY OF MT. CARMEL,26,26,100,kindergarten,Y
6966139,San Mateo,PRIVATE,Daly City,OUR LADY OF PERPETUAL HELP,17,17,100,kindergarten,Y
6978753,San Mateo,PRIVATE,Menlo Park,"PENINSULA SCHOOL, LTD",27,24,88,kindergarten,Y
6904122,San Mateo,PRIVATE,Menlo Park,PHILLIPS BROOKS SCHOOL,40,36,90,kindergarten,Y
6978787,San Mateo,PRIVATE,Redwood City,REDEEMER LUTHERAN SCHOOL,20,19,95,kindergarten,Y
7016074,San Mateo,PRIVATE,Foster City,RONALD C. WORNICK JEWISH DAY SCHOOL,25,25,100,kindergarten,Y
6940159,San Mateo,PRIVATE,Atherton,"SACRED HEART SCHOOLS, ATHERTON",45,43,95,kindergarten,Y
7093735,San Mateo,PRIVATE,Half Moon Bay,SEA CREST SCHOOL,35,35,100,kindergarten,Y
6204606,San Mateo,PRIVATE,Belmont,SERENDIPITY SCHOOL,18,18,100,kindergarten,Y
6978811,San Mateo,PRIVATE,Burlingame,ST. CATHERINE OF SIENA ELEMENTARY,37,37,100,kindergarten,Y
6978829,San Mateo,PRIVATE,San Carlos,ST. CHARLES ELEMENTARY,28,28,100,kindergarten,Y
6978837,San Mateo,PRIVATE,Millbrae,ST. DUNSTAN'S ELEMENTARY,23,23,100,kindergarten,Y
6978852,San Mateo,PRIVATE,San Mateo,ST. GREGORY,29,29,100,kindergarten,Y
6978878,San Mateo,PRIVATE,San Mateo,ST. MATTHEW CATHOLIC,59,56,94,kindergarten,Y
6978886,San Mateo,PRIVATE,San Mateo,ST. MATTHEW'S EPISCOPAL DAY SCHOOL,23,23,100,kindergarten,Y
6978894,San Mateo,PRIVATE,Redwood City,ST. PIUS ELEMENTARY,34,34,100,kindergarten,Y
6978902,San Mateo,PRIVATE,Menlo Park,ST. RAYMOND'S,33,33,100,kindergarten,Y
6978910,San Mateo,PRIVATE,San Bruno,ST. ROBERT,36,35,97,kindergarten,Y
6978928,San Mateo,PRIVATE,San Mateo,ST. TIMOTHY SCHOOL,24,24,100,kindergarten,Y
6978936,San Mateo,PRIVATE,South San Francisco,ST. VERONICA CATHOLIC SCHOOL,30,28,93,kindergarten,Y
6149967,San Mateo,PRIVATE,San Bruno,STRATFORD SCHOOL,17,17,100,kindergarten,Y
6137699,San Mateo,PRIVATE,Menlo Park,SYNAPSE SCHOOL,29,25,86,kindergarten,Y
6978597,San Mateo,PRIVATE,San Mateo,THE CAREY SCHOOL,42,36,85,kindergarten,Y
6978712,San Mateo,PRIVATE,Hillsborough,THE NUEVA SCHOOL,37,36,97,kindergarten,Y
6140800,San Mateo,PRIVATE,El Granada,THE WILKINSON SCHOOL,11,9,81,kindergarten,Y
6965602,San Mateo,PRIVATE,Menlo Park,TRINITY SCHOOL,19,19,100,kindergarten,Y
6915185,San Mateo,PRIVATE,Portola Valley,WOODLAND SCHOOL,17,17,100,kindergarten,Y
6045256,Santa Barbara,PUBLIC,Solvang,BALLARD ELEMENTARY,20,18,90,kindergarten,Y
6045264,Santa Barbara,PUBLIC,Santa Maria,BENJAMIN FOXEN ELEMENTARY,19,19,100,kindergarten,Y
111773,Santa Barbara,PUBLIC,Santa Maria,FAMILY PARTNERSHIP HOME STUDY CHARTER,32,18,56,kindergarten,Y
124255,Santa Barbara,PUBLIC,Santa Maria,TRIVIUM CHARTER,78,45,57,kindergarten,Y
6119804,Santa Barbara,PUBLIC,Buellton,OAK VALLEY ELEMENTARY,80,75,93,kindergarten,Y
6045298,Santa Barbara,PUBLIC,Carpinteria,ALISO ELEMENTARY,46,46,100,kindergarten,Y
6045306,Santa Barbara,PUBLIC,Carpinteria,CANALINO ELEMENTARY,92,89,96,kindergarten,Y
102129,Santa Barbara,PUBLIC,Carpinteria,CARPINTERIA FAMILY,12,8,66,kindergarten,Y
6045322,Santa Barbara,PUBLIC,Summerland,SUMMERLAND ELEMENTARY,12,11,91,kindergarten,Y
6045348,Santa Barbara,PUBLIC,Santa Barbara,COLD SPRING ELEMENTARY,27,20,74,kindergarten,Y
6045355,Santa Barbara,PUBLIC,Santa Ynez,COLLEGE ELEMENTARY,24,22,91,kindergarten,Y
6118434,Santa Barbara,PUBLIC,Santa Ynez,SANTA YNEZ VALLEY CHARTER,20,19,95,kindergarten,Y
6045389,Santa Barbara,PUBLIC,New Cuyama,CUYAMA ELEMENTARY,20,20,100,kindergarten,Y
6067110,Santa Barbara,PUBLIC,Goleta,BRANDON ELEMENTARY,81,80,98,kindergarten,Y
6045405,Santa Barbara,PUBLIC,Santa Barbara,EL CAMINO ELEMENTARY,44,43,97,kindergarten,Y
6045421,Santa Barbara,PUBLIC,Goleta,ELLWOOD ELEMENTARY,71,68,95,kindergarten,Y
6045447,Santa Barbara,PUBLIC,Santa Barbara,FOOTHILL ELEMENTARY,65,59,90,kindergarten,Y
6045462,Santa Barbara,PUBLIC,Santa Barbara,HOLLISTER ELEMENTARY,77,73,94,kindergarten,Y
6045470,Santa Barbara,PUBLIC,Goleta,ISLA VISTA ELEMENTARY,83,81,97,kindergarten,Y
6045488,Santa Barbara,PUBLIC,Goleta,KELLOGG ELEMENTARY,72,68,94,kindergarten,Y
6045496,Santa Barbara,PUBLIC,Goleta,LA PATERA ELEMENTARY,76,70,92,kindergarten,Y
6045504,Santa Barbara,PUBLIC,Santa Barbara,MOUNTAIN VIEW ELEMENTARY,43,42,97,kindergarten,Y
6045512,Santa Barbara,PUBLIC,Guadalupe,MARY BUREN ELEMENTARY,168,167,99,kindergarten,Y
6045538,Santa Barbara,PUBLIC,Santa Barbara,HOPE ELEMENTARY,34,32,94,kindergarten,Y
6045546,Santa Barbara,PUBLIC,Santa Barbara,MONTE VISTA ELEMENTARY,56,52,92,kindergarten,Y
6045553,Santa Barbara,PUBLIC,Santa Barbara,VIEJA VALLEY ELEMENTARY,49,47,95,kindergarten,Y
6045561,Santa Barbara,PUBLIC,Lompoc,ARTHUR HAPGOOD ELEMENTARY,124,123,99,kindergarten,Y
6045579,Santa Barbara,PUBLIC,Lompoc,BUENA VISTA ELEMENTARY,104,103,99,kindergarten,Y
6045587,Santa Barbara,PUBLIC,Lompoc,CLARENCE RUTH ELEMENTARY,96,96,100,kindergarten,Y
6045595,Santa Barbara,PUBLIC,Vandenberg AFB,CRESTVIEW ELEMENTARY,104,102,98,kindergarten,Y
6045611,Santa Barbara,PUBLIC,Lompoc,LA CANADA ELEMENTARY,106,106,100,kindergarten,Y
6045629,Santa Barbara,PUBLIC,Lompoc,LA HONDA ELEMENTARY,82,80,97,kindergarten,Y
6045645,Santa Barbara,PUBLIC,Lompoc,LEONORA FILLMORE ELEMENTARY,100,97,97,kindergarten,Y
6045660,Santa Barbara,PUBLIC,Lompoc,LOS BERROS ELEMENTARY,57,56,98,kindergarten,Y
116921,Santa Barbara,PUBLIC,Vandenberg AFB,MANZANITA PUBLIC CHARTER,64,64,100,kindergarten,Y
6068902,Santa Barbara,PUBLIC,Lompoc,MIGUELITO ELEMENTARY,107,105,98,kindergarten,Y
6045710,Santa Barbara,PUBLIC,Los Olivos,LOS OLIVOS ELEMENTARY,11,9,81,kindergarten,Y
6045728,Santa Barbara,PUBLIC,Santa Barbara,MONTECITO UNION,62,55,88,kindergarten,Y
6045736,Santa Barbara,PUBLIC,Santa Maria,ALICE SHAW ELEMENTARY,81,77,95,kindergarten,Y
6045777,Santa Barbara,PUBLIC,Santa Maria,JOE NIGHTINGALE ELEMENTARY,166,156,93,kindergarten,Y
6045702,Santa Barbara,PUBLIC,Los Alamos,OLGA L. REED ELEMENTARY,25,22,88,kindergarten,Y
116434,Santa Barbara,PUBLIC,Orcutt,ORCUTT ACADEMY CHARTER,23,20,86,kindergarten,Y
6045793,Santa Barbara,PUBLIC,Santa Maria,PATTERSON ROAD ELEMENTARY,75,70,93,kindergarten,Y
6045801,Santa Barbara,PUBLIC,Santa Maria,PINE GROVE ELEMENTARY,70,67,95,kindergarten,Y
6045744,Santa Barbara,PUBLIC,Santa Maria,RALPH DUNLAP ELEMENTARY,76,71,93,kindergarten,Y
6045819,Santa Barbara,PUBLIC,Santa Barbara,ADAMS ELEMENTARY,89,88,98,kindergarten,Y
6118202,Santa Barbara,PUBLIC,Santa Barbara,ADELANTE CHARTER,48,47,97,kindergarten,Y
6045827,Santa Barbara,PUBLIC,Santa Barbara,CLEVELAND ELEMENTARY,50,48,96,kindergarten,Y
6045835,Santa Barbara,PUBLIC,Santa Barbara,FRANKLIN ELEMENTARY,90,90,100,kindergarten,Y
6045850,Santa Barbara,PUBLIC,Santa Barbara,HARDING UNIVERSITY PARTNERSHIP,76,73,96,kindergarten,Y
6045884,Santa Barbara,PUBLIC,Santa Barbara,MCKINLEY ELEMENTARY,61,61,100,kindergarten,Y
6045892,Santa Barbara,PUBLIC,Santa Barbara,MONROE ELEMENTARY,99,95,95,kindergarten,Y
6095962,Santa Barbara,PUBLIC,Santa Barbara,OPEN ALTERNATIVE,30,25,83,kindergarten,Y
6045918,Santa Barbara,PUBLIC,Santa Barbara,PEABODY CHARTER,105,97,92,kindergarten,Y
6045926,Santa Barbara,PUBLIC,Santa Barbara,ROOSEVELT ELEMENTARY,94,86,91,kindergarten,Y
6111603,Santa Barbara,PUBLIC,Goleta,SANTA BARBARA CHARTER,48,30,62,kindergarten,Y
6116875,Santa Barbara,PUBLIC,Santa Barbara,SANTA BARBARA COMMUNITY ACADEMY,39,39,100,kindergarten,Y
6045934,Santa Barbara,PUBLIC,Santa Barbara,WASHINGTON ELEMENTARY,76,71,93,kindergarten,Y
6045959,Santa Barbara,PUBLIC,Santa Maria,ADAM -WILLIAM LAIRD- ELEMENTARY,192,192,100,kindergarten,Y
6045967,Santa Barbara,PUBLIC,Santa Maria,ALVIN ELEMENTARY,179,176,98,kindergarten,Y
6045975,Santa Barbara,PUBLIC,Santa Maria,ARELLANES -DON JUAN BAUTISTA- ELEMENTARY,53,53,100,kindergarten,Y
6107007,Santa Barbara,PUBLIC,Santa Maria,BATTLES -WASHINGTON- ELEMENTARY,124,124,100,kindergarten,Y
6045272,Santa Barbara,PUBLIC,Santa Maria,BONITA ELEMENTARY,88,87,98,kindergarten,Y
6046064,Santa Barbara,PUBLIC,Santa Maria,BRUCE -ROBERT- ELEMENTARY,161,157,97,kindergarten,Y
6046007,Santa Barbara,PUBLIC,Santa Maria,FAIRLAWN ELEMENTARY,140,140,100,kindergarten,Y
102863,Santa Barbara,PUBLIC,Santa Maria,LIBERTY ELEMENTARY,133,132,99,kindergarten,Y
6046031,Santa Barbara,PUBLIC,Santa Maria,MILLER -ISAAC- ELEMENTARY,160,158,98,kindergarten,Y
6046049,Santa Barbara,PUBLIC,Santa Maria,OAKLEY -CALVIN C.- ELEMENTARY,168,168,100,kindergarten,Y
6109268,Santa Barbara,PUBLIC,Santa Maria,ONTIVEROS -JUAN PACIFICO- ELEMENTARY,171,171,100,kindergarten,Y
6046056,Santa Barbara,PUBLIC,Santa Maria,RICE -WILLIAM- ELEMENTARY,171,171,100,kindergarten,Y
131623,Santa Barbara,PUBLIC,Santa Maria,ROBERTO AND DR. FRANCISCO JIMENEZ ELEMENTARY SCHOOL,171,168,98,kindergarten,Y
102848,Santa Barbara,PUBLIC,Santa Maria,SANCHEZ -DAVID J.- ELEMENTARY,149,149,100,kindergarten,Y
6119812,Santa Barbara,PUBLIC,Santa Maria,TAYLOR -IDA REDMOND- ELEMENTARY,167,167,100,kindergarten,Y
6046023,Santa Barbara,PUBLIC,Santa Maria,TUNNELL -MARTIN LUTHER- ELEMENTARY,120,120,100,kindergarten,Y
6046072,Santa Barbara,PUBLIC,Solvang,SOLVANG ELEMENTARY,56,48,85,kindergarten,Y
6046080,Santa Barbara,PUBLIC,Gaviota,VISTA DE LAS CRUCES,16,16,100,kindergarten,Y
6979009,Santa Barbara,PRIVATE,Santa Barbara,CRANE COUNTRY DAY SCHOOL,21,19,90,kindergarten,Y
7079544,Santa Barbara,PRIVATE,Santa Barbara,EL MONTECITO SCHOOL,17,16,94,kindergarten,Y
6965628,Santa Barbara,PRIVATE,Lompoc,LA PURISIMA CONCEPCION ELEMENTARY,13,13,100,kindergarten,Y
6940290,Santa Barbara,PRIVATE,Santa Barbara,LAGUNA BLANCA SCHOOL,23,20,86,kindergarten,Y
6965644,Santa Barbara,PRIVATE,Santa Barbara,MARYMOUNT OF SANTA BARBARA,18,18,100,kindergarten,Y
6991111,Santa Barbara,PRIVATE,Goleta,MONTESSORI CENTER SCHOOL,30,26,86,kindergarten,Y
6993836,Santa Barbara,PRIVATE,Santa Barbara,NOTRE DAME,29,29,100,kindergarten,Y
6965669,Santa Barbara,PRIVATE,Santa Barbara,OUR LADY OF MT. CARMEL ELEMENTARY,20,20,100,kindergarten,Y
6905335,Santa Barbara,PRIVATE,Santa Maria,PACIFIC CHRISTIAN,49,43,87,kindergarten,Y
6137533,Santa Barbara,PRIVATE,Santa Barbara,PROVIDENCE - A SANTA BARBARA CHRISTIAN SCHOOL,20,17,85,kindergarten,Y
6915789,Santa Barbara,PRIVATE,Santa Ynez,SANTA YNEZ VALLEY CHRISTIAN ACADEMY,11,7,63,kindergarten,Y
6965693,Santa Barbara,PRIVATE,Santa Maria,ST. LOUIS DE MONTFORT ELEMENTARY,26,26,100,kindergarten,Y
6965701,Santa Barbara,PRIVATE,Santa Maria,ST. MARY OF THE ASSUMPTION SCHOOL,30,30,100,kindergarten,Y
6965719,Santa Barbara,PRIVATE,Santa Barbara,ST. RAPHAEL ELEMENTARY,39,35,89,kindergarten,Y
7063357,Santa Barbara,PRIVATE,Los Olivos,THE SANTA YNEZ VALLEY FAMILY SCHOOL,10,8,80,kindergarten,Y
6932289,Santa Barbara,PRIVATE,Santa Maria,VALLEY CHRISTIAN ACADEMY,53,51,96,kindergarten,Y
6938518,Santa Barbara,PRIVATE,Goleta,"WALDORF SCHOOL OF SANTA BARBARA, THE",12,3,25,kindergarten,Y
6046114,Santa Clara,PUBLIC,San Jose,A. J. DORSA ELEMENTARY,91,87,95,kindergarten,Y
108167,Santa Clara,PUBLIC,San Jose,ADELANTE DUAL LANGUAGE ACADEMY,80,78,97,kindergarten,Y
6046247,Santa Clara,PUBLIC,San Jose,APTITUD COMMUNITY ACADEMY AT GOSS,77,75,97,kindergarten,Y
6046122,Santa Clara,PUBLIC,San Jose,BEN PAINTER ELEMENTARY,72,71,98,kindergarten,Y
6046239,Santa Clara,PUBLIC,San Jose,CESAR CHAVEZ ELEMENTARY,86,82,95,kindergarten,Y
6046130,Santa Clara,PUBLIC,San Jose,CLYDE ARBUCKLE ELEMENTARY,70,65,92,kindergarten,Y
6046155,Santa Clara,PUBLIC,San Jose,DONALD J. MEYER ELEMENTARY,107,105,98,kindergarten,Y
6046189,Santa Clara,PUBLIC,San Jose,HORACE CURETON ELEMENTARY,84,79,94,kindergarten,Y
107748,Santa Clara,PUBLIC,San Jose,LEARNING IN AN URBAN COMMUNITY WITH HIGH ACHIEVEMENT -L.U.C.H.A.-,46,44,95,kindergarten,Y
6046213,Santa Clara,PUBLIC,San Jose,LINDA VISTA ELEMENTARY,136,136,100,kindergarten,Y
6046221,Santa Clara,PUBLIC,San Jose,LYNDALE ELEMENTARY,86,81,94,kindergarten,Y
6046254,Santa Clara,PUBLIC,San Jose,MILLARD MCCOLLAM ELEMENTARY,77,75,97,kindergarten,Y
6046270,Santa Clara,PUBLIC,San Jose,O. S. HUBBARD ELEMENTARY,98,98,100,kindergarten,Y
114900,Santa Clara,PUBLIC,San Jose,RUSSO MCENTEE ACADEMY,106,105,99,kindergarten,Y
6046304,Santa Clara,PUBLIC,San Jose,SAN ANTONIO ELEMENTARY,67,66,98,kindergarten,Y
6046312,Santa Clara,PUBLIC,San Jose,SYLVIA CASSELL ELEMENTARY,87,81,93,kindergarten,Y
6046320,Santa Clara,PUBLIC,San Jose,THOMAS P. RYAN ELEMENTARY,87,87,100,kindergarten,Y
6095335,Santa Clara,PUBLIC,San Jose,BROOKTREE ELEMENTARY,71,69,97,kindergarten,Y
6089288,Santa Clara,PUBLIC,San Jose,CHERRYWOOD ELEMENTARY,52,50,96,kindergarten,Y
6046361,Santa Clara,PUBLIC,San Jose,LANEVIEW ELEMENTARY,51,49,96,kindergarten,Y
6095343,Santa Clara,PUBLIC,San Jose,MAJESTIC WAY ELEMENTARY,78,78,100,kindergarten,Y
6046379,Santa Clara,PUBLIC,San Jose,NOBLE ELEMENTARY,75,73,97,kindergarten,Y
6046387,Santa Clara,PUBLIC,San Jose,NORTHWOOD ELEMENTARY,79,77,97,kindergarten,Y
6067177,Santa Clara,PUBLIC,San Jose,RUSKIN ELEMENTARY,85,82,96,kindergarten,Y
6095350,Santa Clara,PUBLIC,San Jose,SUMMERDALE ELEMENTARY,73,71,97,kindergarten,Y
6046403,Santa Clara,PUBLIC,San Jose,TOYON ELEMENTARY,50,47,94,kindergarten,Y
6093041,Santa Clara,PUBLIC,San Jose,VINCI PARK ELEMENTARY,99,94,94,kindergarten,Y
6046411,Santa Clara,PUBLIC,San Jose,BAGBY ELEMENTARY,88,83,94,kindergarten,Y
6046445,Santa Clara,PUBLIC,San Jose,FAMMATRE ELEMENTARY,155,151,97,kindergarten,Y
6046452,Santa Clara,PUBLIC,San Jose,FARNHAM CHARTER,91,90,98,kindergarten,Y
6046494,Santa Clara,PUBLIC,San Jose,SARTORETTE CHARTER,77,75,97,kindergarten,Y
6046510,Santa Clara,PUBLIC,San Jose,BLACKFORD ELEMENTARY,117,111,94,kindergarten,Y
6046536,Santa Clara,PUBLIC,Campbell,CAPRI ELEMENTARY,155,147,94,kindergarten,Y
6046544,Santa Clara,PUBLIC,Campbell,CASTLEMONT ELEMENTARY,134,130,97,kindergarten,Y
6046577,Santa Clara,PUBLIC,San Jose,FOREST HILL ELEMENTARY,123,119,96,kindergarten,Y
6046601,Santa Clara,PUBLIC,San Jose,LYNHAVEN ELEMENTARY,147,140,95,kindergarten,Y
6046619,Santa Clara,PUBLIC,Saratoga,MARSHALL LANE ELEMENTARY,105,97,92,kindergarten,Y
6046676,Santa Clara,PUBLIC,Campbell,ROSEMARY ELEMENTARY,117,114,97,kindergarten,Y
