facility_num,county,is_public,city,facility_name,enrollment,n,pct,vac_info_type,reported
6978910,San Mateo,PRIVATE,San Bruno,ST. ROBERT,33,31,95,7thGradeData,Y
6149967,San Mateo,PRIVATE,San Bruno,STRATFORD SCHOOL,49,44,90,KindergartenData,Y
6044697,San Mateo,PUBLIC,San Bruno,PARKSIDE INTERMEDIATE,261,258,99,7thGradeData,Y
414001022,San Mateo,PUBLIC,San Bruno,BELLE AIR PRESCHOOL,99,97,98,ChildCareData,Y
6044671,San Mateo,PUBLIC,San Bruno,JOHN MUIR ELEMENTARY,54,52,98,KindergartenData,Y
6044010,San Mateo,PUBLIC,San Bruno,PORTOLA ELEMENTARY,56,54,98,KindergartenData,Y
6044705,San Mateo,PUBLIC,San Bruno,ROLLINGWOOD ELEMENTARY,71,69,98,KindergartenData,Y
6045108,San Mateo,PUBLIC,San Bruno,MONTE VERDE ELEMENTARY,97,95,98,KindergartenData,Y
414002634,San Mateo,PUBLIC,San Bruno,SBPSD ALLEN ELEMENTARY SCHOOL & PRESCHOOL,48,45,95,ChildCareData,Y
414000216,San Mateo,PUBLIC,San Bruno,SKYLINE COLLEGE CDC,20,19,95,ChildCareData,Y
6044226,San Mateo,PUBLIC,San Bruno,LOMITA PARK ELEMENTARY,43,40,95,KindergartenData,Y
6044663,San Mateo,PUBLIC,San Bruno,EL CRYSTAL ELEMENTARY,43,40,95,KindergartenData,Y
6044648,San Mateo,PUBLIC,San Bruno,ALLEN (DECIMA M.) ELEMENTARY,54,51,94,KindergartenData,Y
6044614,San Mateo,PUBLIC,San Bruno,BELLE AIR ELEMENTARY,81,74,91,KindergartenData,Y
410509660,San Mateo,PRIVATE,San Carlos,TRINITY PRESBYTERIAN PRESCHOOL,136,134,99,ChildCareData,Y
414000158,San Mateo,PRIVATE,San Carlos,HAPPY CAMPERS PRESCHOOL DAYCARE,84,82,98,ChildCareData,Y
410000025,San Mateo,PRIVATE,San Carlos,SEQUOIA PARENTS NURSERY SCHOOL,63,61,98,ChildCareData,Y
410517218,San Mateo,PRIVATE,San Carlos,"WONDER YEARS, INC., THE",93,91,98,ChildCareData,Y
410503906,San Mateo,PRIVATE,San Carlos,"CHILDRENS PLACE, THE",37,35,95,ChildCareData,Y
410504229,San Mateo,PRIVATE,San Carlos,KINDERCOURT ACADEMY,35,33,95,ChildCareData,Y
414001893,San Mateo,PRIVATE,San Carlos,KINDERCOURT PRESCHOOL,28,26,95,ChildCareData,Y
414001231,San Mateo,PRIVATE,San Carlos,LITTLE LEARNERS PRESCHOOL,21,19,95,ChildCareData,Y
414003061,San Mateo,PRIVATE,San Carlos,SORA INTNL PRESCHOOL OF SAN CARLOS,36,34,95,ChildCareData,Y
6928063,San Mateo,PRIVATE,San Carlos,KINDERCOURT,49,46,95,KindergartenData,Y
6978829,San Mateo,PRIVATE,San Carlos,ST. CHARLES ELEMENTARY,29,27,95,KindergartenData,Y
6978829,San Mateo,PRIVATE,San Carlos,ST. CHARLES ELEMENTARY,32,30,95,7thGradeData,Y
6044721,San Mateo,PUBLIC,San Carlos,ARUNDEL ELEMENTARY,109,107,99,KindergartenData,Y
6044739,San Mateo,PUBLIC,San Carlos,BRITTAN ACRES ELEMENTARY,106,104,99,KindergartenData,Y
6044770,San Mateo,PUBLIC,San Carlos,TIERRA LINDA MIDDLE,197,195,99,7thGradeData,Y
414004297,San Mateo,PUBLIC,San Carlos,SCSD ARUNDEL PRESCHOOL,53,51,98,ChildCareData,Y
6044754,San Mateo,PUBLIC,San Carlos,HEATHER ELEMENTARY,89,87,98,KindergartenData,Y
6044788,San Mateo,PUBLIC,San Carlos,WHITE OAKS ELEMENTARY,96,94,98,KindergartenData,Y
6044747,San Mateo,PUBLIC,San Carlos,CENTRAL MIDDLE,175,172,98,7thGradeData,Y
414002899,San Mateo,PUBLIC,San Carlos,BRITTAN ACRES PRESCHOOL,45,42,95,ChildCareData,Y
414002661,San Mateo,PUBLIC,San Carlos,SCSD HEATHER PRESCHOOL,48,45,95,ChildCareData,Y
414004199,San Mateo,PUBLIC,San Carlos,SCSD WHITE OAKS PRESCHOOL,26,24,95,ChildCareData,Y
6112213,San Mateo,PUBLIC,San Carlos,SAN CARLOS CHARTER LEARNING CENTER,44,41,95,KindergartenData,Y
6112213,San Mateo,PUBLIC,San Carlos,SAN CARLOS CHARTER LEARNING CENTER,36,34,95,7thGradeData,Y
414003031,San Mateo,HEAD START,San Mateo,"IHSD, INC.LAKEWOOD CDC (PS)",20,19,95,ChildCareData,Y
414001436,San Mateo,HEAD START,San Mateo,"IHSD, INC.SAN MATEO HEAD START CENTER",40,38,95,ChildCareData,Y
410519000,San Mateo,PRIVATE,San Mateo,SERENDIPITY SCHOOL,107,105,99,ChildCareData,Y
414004105,San Mateo,PRIVATE,San Mateo,A+ IMMERSION PRESCHOOL II,50,49,98,ChildCareData,Y
414002467,San Mateo,PRIVATE,San Mateo,BERESFORD MONTESSORI,57,55,98,ChildCareData,Y
414004236,San Mateo,PRIVATE,San Mateo,BUILDING KIDZ (PS),55,53,98,ChildCareData,Y
414002960,San Mateo,PRIVATE,San Mateo,CHALLENGE SCHOOL (PS),58,56,98,ChildCareData,Y
414002600,San Mateo,PRIVATE,San Mateo,EMPIRE PRESCHOOL,50,49,98,ChildCareData,Y
414000264,San Mateo,PRIVATE,San Mateo,GANON CENTER/PENINSULA TEMPLE BETH EL,80,78,98,ChildCareData,Y
414002584,San Mateo,PRIVATE,San Mateo,LITTLE BLOOM CHILD DEVELOPMENT CENTER,57,55,98,ChildCareData,Y
414001321,San Mateo,PRIVATE,San Mateo,MONTESSORI CHILDREN'S HOUSE.TULANE ROAD,86,84,98,ChildCareData,Y
414004114,San Mateo,PRIVATE,San Mateo,PAPILLON PRESCHOOL MANAGED BY BRIGHT HORIZONS,83,81,98,ChildCareData,Y
6978878,San Mateo,PRIVATE,San Mateo,ST. MATTHEW CATHOLIC,64,62,98,KindergartenData,Y
6978878,San Mateo,PRIVATE,San Mateo,ST. MATTHEW CATHOLIC,72,70,98,7thGradeData,Y
410500083,San Mateo,PRIVATE,San Mateo,BUNKER HILL PARENT PARTICIPATION NURSERY SCHOOL,69,67,97,ChildCareData,Y
414002756,San Mateo,PRIVATE,San Mateo,A+ IMMERSION PRESCHOOL,21,19,95,ChildCareData,Y
410518059,San Mateo,PRIVATE,San Mateo,BRIGHT BEGINNINGS TODDLER/PRESCHOOL,23,21,95,ChildCareData,Y
414002092,San Mateo,PRIVATE,San Mateo,CENTENNIAL MONTESSORI SCHOOL,43,40,95,ChildCareData,Y
414004215,San Mateo,PRIVATE,San Mateo,CHAI PRESCHOOL,32,30,95,ChildCareData,Y
414004216,San Mateo,PRIVATE,San Mateo,"CHAI PRESCHOOL, INC.",30,28,95,ChildCareData,Y
410500306,San Mateo,PRIVATE,San Mateo,CHILDREN'S SCHOOL.HILLSDALE UNITED METHODIST CHURC,47,44,95,ChildCareData,Y
410509709,San Mateo,PRIVATE,San Mateo,EARLY BIRD PRESCHOOL,34,32,95,ChildCareData,Y
414000350,San Mateo,PRIVATE,San Mateo,GAZELLE DEVELOPMENTAL SCHOOL,28,26,95,ChildCareData,Y
414004107,San Mateo,PRIVATE,San Mateo,HIGHLAND MONTESSORI SCHOOL,20,19,95,ChildCareData,Y
410500322,San Mateo,PRIVATE,San Mateo,HOPE LUTHERAN PRESCHOOL,21,19,95,ChildCareData,Y
410505762,San Mateo,PRIVATE,San Mateo,INTERCOMMUNAL SURVIVAL SCHOOL,28,26,95,ChildCareData,Y
414004287,San Mateo,PRIVATE,San Mateo,KIDS KONNECT PRESCHOOL,37,35,95,ChildCareData,Y
414001981,San Mateo,PRIVATE,San Mateo,KINDER ACADEMY MONTESSORI,23,21,95,ChildCareData,Y
410503664,San Mateo,PRIVATE,San Mateo,KINDERCOURT NO. 2,30,28,95,ChildCareData,Y
414002574,San Mateo,PRIVATE,San Mateo,MUSLIM CHILDREN'S GARDEN,30,28,95,ChildCareData,Y
410519028,San Mateo,PRIVATE,San Mateo,PETITE SORBONNE PRESCHOOL,24,22,95,ChildCareData,Y
414004238,San Mateo,PRIVATE,San Mateo,PLAYGROUPS UNLIMITED . UNIVERSE OF COLORS,20,19,95,ChildCareData,Y
414000798,San Mateo,PRIVATE,San Mateo,SAN MATEO MONTESSORI,20,19,95,ChildCareData,Y
410518991,San Mateo,PRIVATE,San Mateo,SAN MATEO.FOSTER CITY SCHL DIST . NORTH SHOREVIEW,21,19,95,ChildCareData,Y
414001934,San Mateo,PRIVATE,San Mateo,SAN MATEO.FOSTER CITY SCHL DIST . PARK SCHOOL,20,19,95,ChildCareData,Y
414001933,San Mateo,PRIVATE,San Mateo,SAN MATEO.FOSTER CITY SCHL DIST . PARKSIDE SCHOOL,29,27,95,ChildCareData,Y
414003012,San Mateo,PRIVATE,San Mateo,ST. MATTHEWS EPISCOPAL DAY SCHOOL,35,33,95,ChildCareData,Y
414001655,San Mateo,PRIVATE,San Mateo,STELLA PICCOLO,24,22,95,ChildCareData,Y
410500148,San Mateo,PRIVATE,San Mateo,TRANSFIGURATION NURSERY SCHOOL,41,38,95,ChildCareData,Y
6978852,San Mateo,PRIVATE,San Mateo,ST. GREGORY,36,34,95,KindergartenData,Y
6978886,San Mateo,PRIVATE,San Mateo,ST. MATTHEW'S EPISCOPAL DAY SCHOOL,28,26,95,KindergartenData,Y
6978928,San Mateo,PRIVATE,San Mateo,ST. TIMOTHY SCHOOL,22,20,95,KindergartenData,Y
6978597,San Mateo,PRIVATE,San Mateo,THE CAREY SCHOOL,38,36,95,KindergartenData,Y
6978852,San Mateo,PRIVATE,San Mateo,ST. GREGORY,36,34,95,7thGradeData,Y
410505801,San Mateo,PRIVATE,San Mateo,SAN MATEO PARENT'S NURSERY SCHOOL,75,71,95,ChildCareData,Y
414001398,San Mateo,PRIVATE,San Mateo,KINDERCARE LEARNING CENTER LLC (PS),78,74,95,ChildCareData,Y
6978886,San Mateo,PRIVATE,San Mateo,ST. MATTHEW'S EPISCOPAL DAY SCHOOL,35,33,94,7thGradeData,Y
414000415,San Mateo,PRIVATE,San Mateo,PACIFIC RIM INTERNATIONAL SCHOOL,30,28,93,ChildCareData,Y
414001561,San Mateo,PRIVATE,San Mateo,HIGHLANDS RECREATION DISTRICT,35,32,91,ChildCareData,Y
410509079,San Mateo,PUBLIC,San Mateo,SAN MATEO.FOSTER CITY SCHL DIST.TURNBULL CDC,224,221,99,ChildCareData,Y
6044838,San Mateo,PUBLIC,San Mateo,BAYWOOD ELEMENTARY,131,129,99,KindergartenData,Y
6044945,San Mateo,PUBLIC,San Mateo,LAUREL ELEMENTARY,116,114,99,KindergartenData,Y
6044804,San Mateo,PUBLIC,San Mateo,LEAD ELEMENTARY,119,117,99,KindergartenData,Y
6044796,San Mateo,PUBLIC,San Mateo,ABBOTT MIDDLE,291,288,99,7thGradeData,Y
6044820,San Mateo,PUBLIC,San Mateo,BAYSIDE S.T.E.M. ACADEMY,221,218,99,7thGradeData,Y
6044853,San Mateo,PUBLIC,San Mateo,BOREL MIDDLE,371,367,99,7thGradeData,Y
6044887,San Mateo,PUBLIC,San Mateo,FIESTA GARDENS INTERNATIONAL ELEMENTARY,97,95,98,KindergartenData,Y
6044903,San Mateo,PUBLIC,San Mateo,GEORGE HALL ELEMENTARY,93,91,98,KindergartenData,Y
6044911,San Mateo,PUBLIC,San Mateo,HIGHLANDS ELEMENTARY,92,90,98,KindergartenData,Y
6044960,San Mateo,PUBLIC,San Mateo,MEADOW HEIGHTS ELEMENTARY,69,67,98,KindergartenData,Y
6044986,San Mateo,PUBLIC,San Mateo,SAN MATEO PARK ELEMENTARY,92,90,98,KindergartenData,Y
6045017,San Mateo,PUBLIC,San Mateo,SUNNYBRAE ELEMENTARY,86,84,98,KindergartenData,Y
6044952,San Mateo,PUBLIC,San Mateo,COLLEGE PARK ELEMENTARY,79,77,97,KindergartenData,Y
414001932,San Mateo,PUBLIC,San Mateo,PFS . EARLY LEARNING CDC (PS),41,38,95,ChildCareData,Y
17,San Mateo,PUBLIC,San Mateo,SAN MATEO COUNTY OFFICE OF EDUCATION ECE,22,20,95,ChildCareData,Y
414002925,San Mateo,PUBLIC,San Mateo,SAN MATEO.FOSTER CITY SCHL DIST . FIESTA GARDENS,46,43,95,ChildCareData,Y
410518990,San Mateo,PUBLIC,San Mateo,SAN MATEO.FOSTER CITY SCHL DIST . GEORGE HALL,20,19,95,ChildCareData,Y
410518992,San Mateo,PUBLIC,San Mateo,SAN MATEO.FOSTER CITY SCHL DIST . HORRALL SCHOOL,24,22,95,ChildCareData,Y
410505683,San Mateo,PUBLIC,San Mateo,SMC COMM COLL DIST.MARY META LAZARUS CHILD DEV CTR,39,37,95,ChildCareData,Y
6044846,San Mateo,PUBLIC,San Mateo,BERESFORD ELEMENTARY,49,46,95,KindergartenData,Y
6044978,San Mateo,PUBLIC,San Mateo,NORTH SHOREVIEW MONTESSORI ELEMENTARY,33,31,95,KindergartenData,Y
6044978,San Mateo,PUBLIC,San Mateo,NORTH SHOREVIEW MONTESSORI ELEMENTARY,35,33,95,7thGradeData,Y
6044994,San Mateo,PUBLIC,San Mateo,PARKSIDE ELEMENTARY,76,70,92,KindergartenData,Y
112284,San Mateo,PUBLIC,Simi Valley,CALIFORNIA VIRTUAL ACADEMY @ SAN MATEO,36,34,95,7thGradeData,Y
112284,San Mateo,PUBLIC,Simi Valley,CALIFORNIA VIRTUAL ACADEMY @ SAN MATEO,35,33,94,KindergartenData,Y
414000931,San Mateo,HEAD START,South San Francisco,"IHSD, INC.SOUTH SAN FRANCISCO HEAD START CENTER",58,56,98,ChildCareData,Y
414002366,San Mateo,PRIVATE,South San Francisco,GENENTECH 2ND GENERATION @ ALLERTON,353,349,99,ChildCareData,Y
414000546,San Mateo,PRIVATE,South San Francisco,GENENTECH'S 2ND GENERATION,114,112,99,ChildCareData,Y
414002749,San Mateo,PRIVATE,South San Francisco,"BUILDING KIDZ OF SSF, INC.(PRESCHOOL)",76,74,98,ChildCareData,Y
414000620,San Mateo,PRIVATE,South San Francisco,"EARLY YEARS, THE",72,70,98,ChildCareData,Y
410518832,San Mateo,PRIVATE,South San Francisco,"FRIENDS TO PARENTS, INC.",73,71,98,ChildCareData,Y
414001719,San Mateo,PRIVATE,South San Francisco,GATEWAY CHILD CARE CENTER . PRESCHOOL,72,70,98,ChildCareData,Y
414002135,San Mateo,PRIVATE,South San Francisco,MILLS MONTESSORI SCHOOL,71,69,98,ChildCareData,Y
414002897,San Mateo,PRIVATE,South San Francisco,ALL SOULS PRESCHOOL,28,26,95,ChildCareData,Y
410500307,San Mateo,PRIVATE,South San Francisco,HILLSIDE CHRISTIAN ACADEMY (PS),35,33,95,ChildCareData,Y
414004102,San Mateo,PRIVATE,South San Francisco,LET'S PLAY IN SPANISH,22,20,95,ChildCareData,Y
414001732,San Mateo,PRIVATE,South San Francisco,LITTLE HUGS PRESCHOOL,32,30,95,ChildCareData,Y
410501075,San Mateo,PRIVATE,South San Francisco,R. W. DRAKE PRESCHOOL CENTER,23,21,95,ChildCareData,Y
414002905,San Mateo,PRIVATE,South San Francisco,STUDY BUDDIES PRESCHOOL,33,31,95,ChildCareData,Y
410517246,San Mateo,PRIVATE,South San Francisco,TEMPORARY TOT TENDING #3,45,42,95,ChildCareData,Y
6978498,San Mateo,PRIVATE,South San Francisco,ALL SOULS CATHOLIC ELEMENTARY,30,28,95,KindergartenData,Y
6978936,San Mateo,PRIVATE,South San Francisco,ST. VERONICA CATHOLIC SCHOOL,26,24,95,KindergartenData,Y
6978498,San Mateo,PRIVATE,South San Francisco,ALL SOULS CATHOLIC ELEMENTARY,21,19,95,7thGradeData,Y
6978936,San Mateo,PRIVATE,South San Francisco,ST. VERONICA CATHOLIC SCHOOL,29,27,95,7thGradeData,Y
414002319,San Mateo,PRIVATE,South San Francisco,URBAN SPROUTS DAY SCHOOL,27,25,93,ChildCareData,Y
414000469,San Mateo,PUBLIC,South San Francisco,SSFUSD CHILDREN'S CENTER PRESCHOOL,109,107,99,ChildCareData,Y
6045041,San Mateo,PUBLIC,South San Francisco,BURI BURI ELEMENTARY,136,134,99,KindergartenData,Y
6059976,San Mateo,PUBLIC,South San Francisco,ALTA LOMA MIDDLE,235,232,99,7thGradeData,Y
6059984,San Mateo,PUBLIC,South San Francisco,PARKWAY HEIGHTS MIDDLE,204,201,99,7thGradeData,Y
6067128,San Mateo,PUBLIC,South San Francisco,WESTBOROUGH MIDDLE,199,197,99,7thGradeData,Y
410517397,San Mateo,PUBLIC,South San Francisco,CSSF REC DEPT.WESTBOROUGH PRESCHOOL,55,53,98,ChildCareData,Y
6045116,San Mateo,PUBLIC,South San Francisco,PONDEROSA ELEMENTARY,66,64,98,KindergartenData,Y
6045140,San Mateo,PUBLIC,South San Francisco,SPRUCE ELEMENTARY,72,70,98,KindergartenData,Y
6045157,San Mateo,PUBLIC,South San Francisco,SUNSHINE GARDENS ELEMENTARY,55,53,98,KindergartenData,Y
6045090,San Mateo,PUBLIC,South San Francisco,MARTIN ELEMENTARY,54,52,96,KindergartenData,Y
410509769,San Mateo,PUBLIC,South San Francisco,CSSF REC DEPT.SIEBECKER CENTER,48,45,95,ChildCareData,Y
410517502,San Mateo,PUBLIC,South San Francisco,PFS. LEO J. RYAN CDC (PS),42,39,95,ChildCareData,Y
80,San Mateo,PUBLIC,South San Francisco,SOUTH SAN FRANCISCO UNIFIED SCH DIST HILLSIDE SPEC ED,34,32,95,ChildCareData,Y
414004154,San Mateo,PUBLIC,South San Francisco,SSFUSD HILLSIDE CHILD DEVELOPMENT CENTER,34,32,95,ChildCareData,Y
414001376,San Mateo,PUBLIC,South San Francisco,SSFUSD MARTIN CHILD DEVELOPMENT CENTER,30,28,95,ChildCareData,Y
6045082,San Mateo,PUBLIC,South San Francisco,LOS CERRITOS ELEMENTARY,47,44,95,KindergartenData,Y
410500701,San Mateo,PRIVATE,Woodside,WOODSIDE PARENTS' NURSERY SCHOOL,52,50,96,ChildCareData,Y
410518192,San Mateo,PUBLIC,Woodside,WOODSIDE ELEMENTARY PRESCHOOL,52,50,98,ChildCareData,Y
6045165,San Mateo,PUBLIC,Woodside,WOODSIDE ELEMENTARY,50,49,98,KindergartenData,Y
6045165,San Mateo,PUBLIC,Woodside,WOODSIDE ELEMENTARY,51,49,98,7thGradeData,Y
426213704,Santa Barbara,HEAD START,Buellton,CAC . OAK VALLEY CENTER,20,19,95,ChildCareData,Y
6119804,Santa Barbara,PUBLIC,Buellton,OAK VALLEY ELEMENTARY,77,75,98,KindergartenData,Y
426203358,Santa Barbara,PUBLIC,Buellton,SBCEO . ZACA CENTER,56,54,96,ChildCareData,Y
426212773,Santa Barbara,HEAD START,Carpinteria,CAC . CARPINTERIA MAIN CENTER,57,55,98,ChildCareData,Y
426215330,Santa Barbara,PRIVATE,Carpinteria,CARPINTERIA CHILDREN'S PROJECT PRESCHOOL,29,27,95,ChildCareData,Y
426212737,Santa Barbara,PRIVATE,Carpinteria,CATE EARLY LEARNING CENTER,23,21,95,ChildCareData,Y
421701053,Santa Barbara,PRIVATE,Carpinteria,CARPINTERIA KINDERKIRK PRESCHOOL & DAY CARE CENTE,34,32,94,ChildCareData,Y
421710912,Santa Barbara,PRIVATE,Carpinteria,LOU GRANT PARENT.CHILD WORKSHOP,76,69,91,ChildCareData,Y
6060008,Santa Barbara,PUBLIC,Carpinteria,CARPINTERIA MIDDLE,169,167,99,7thGradeData,Y
426215332,Santa Barbara,PUBLIC,Carpinteria,CARPINTERIA STATE PRESCHOOL,24,22,95,ChildCareData,Y
6045298,Santa Barbara,PUBLIC,Carpinteria,ALISO ELEMENTARY,48,45,94,KindergartenData,Y
6045306,Santa Barbara,PUBLIC,Carpinteria,CANALINO ELEMENTARY,135,120,89,KindergartenData,Y
421709268,Santa Barbara,HEAD START,Goleta,CAC . GOLETA I CENTER,40,38,95,ChildCareData,Y
421702142,Santa Barbara,HEAD START,Goleta,CAC . GOLETA II CENTER,23,21,95,ChildCareData,Y
426210569,Santa Barbara,PRIVATE,Goleta,"EVERGREEN LEARNING CENTER, LLC",73,71,98,ChildCareData,Y
421710342,Santa Barbara,PRIVATE,Goleta,RAINBOW SCHOOL,78,76,97,ChildCareData,Y
421700129,Santa Barbara,PRIVATE,Goleta,GOLETA VALLEY NURSERY SCHOOL,47,44,95,ChildCareData,Y
421708110,Santa Barbara,PRIVATE,Goleta,GOOD SHEPHERD PRE.SCHOOL,37,35,95,ChildCareData,Y
426211729,Santa Barbara,PRIVATE,Goleta,ISLA VISTA CHILDREN'S CENTER,25,23,95,ChildCareData,Y
426210589,Santa Barbara,PRIVATE,Goleta,STEPS TO LEARNING PRESCHOOL,25,23,95,ChildCareData,Y
426205239,Santa Barbara,PRIVATE,Goleta,MONTESSORI CENTER SCHOOL,122,115,94,ChildCareData,Y
6060032,Santa Barbara,PUBLIC,Goleta,GOLETA VALLEY JUNIOR HIGH,401,396,99,7thGradeData,Y
6045421,Santa Barbara,PUBLIC,Goleta,ELLWOOD ELEMENTARY,51,49,98,KindergartenData,Y
6045470,Santa Barbara,PUBLIC,Goleta,ISLA VISTA ELEMENTARY,97,95,98,KindergartenData,Y
6045496,Santa Barbara,PUBLIC,Goleta,LA PATERA ELEMENTARY,60,58,98,KindergartenData,Y
6045488,Santa Barbara,PUBLIC,Goleta,KELLOGG ELEMENTARY,78,76,97,KindergartenData,Y
426209596,Santa Barbara,PUBLIC,Goleta,EL CAMINO SCHOOL,21,19,95,ChildCareData,Y
426209595,Santa Barbara,PUBLIC,Goleta,ELLWOOD SCHOOL,21,19,95,ChildCareData,Y
426215261,Santa Barbara,PUBLIC,Goleta,GOLETA UNION FAIRVIEW PRESCHOOL,21,19,95,ChildCareData,Y
426213298,Santa Barbara,PUBLIC,Goleta,"LEARNING TREE, THE",35,33,95,ChildCareData,Y
6067110,Santa Barbara,PUBLIC,Goleta,BRANDON ELEMENTARY,44,41,95,KindergartenData,Y
426210198,Santa Barbara,PUBLIC,Goleta,ISLA VISTA CHILDREN'S CENTER,60,57,95,ChildCareData,Y
6111603,Santa Barbara,PUBLIC,Goleta,SANTA BARBARA CHARTER,46,38,83,KindergartenData,Y
421702506,Santa Barbara,HEAD START,Guadalupe,CAC . MAGGIE ESPINOZA CENTER,37,35,95,ChildCareData,Y
6045512,Santa Barbara,PUBLIC,Guadalupe,MARY BUREN ELEMENTARY,194,192,99,KindergartenData,Y
6045520,Santa Barbara,PUBLIC,Guadalupe,KERMIT MCKENZIE JUNIOR HIGH,143,141,99,7thGradeData,Y
426203097,Santa Barbara,HEAD START,Lompoc,CAC . MAPLE CENTER,54,52,98,ChildCareData,Y
426213026,Santa Barbara,HEAD START,Lompoc,CAC . COLLEGE STREET CENTER,29,27,95,ChildCareData,Y
426205577,Santa Barbara,HEAD START,Lompoc,CAC . FILLMORE CENTER,40,38,95,ChildCareData,Y
426207802,Santa Barbara,HEAD START,Lompoc,CAC . I STREET CENTER,33,31,95,ChildCareData,Y
426206500,Santa Barbara,HEAD START,Lompoc,CAPSLO . LAS FLORES MIGRANT & SEASONAL HEAD START,24,22,95,ChildCareData,Y
421712194,Santa Barbara,PRIVATE,Lompoc,BRIGHT BEGINNINGS,56,54,98,ChildCareData,Y
426213750,Santa Barbara,PRIVATE,Lompoc,LA PURISIMA CONCEPCION LITTLE SAINTS PRESCHOOL,91,89,98,ChildCareData,Y
426214409,Santa Barbara,PRIVATE,Lompoc,VILLAGE VALLEY PRESCHOOL,24,22,95,ChildCareData,Y
6045561,Santa Barbara,PUBLIC,Lompoc,ARTHUR HAPGOOD ELEMENTARY,115,113,99,KindergartenData,Y
6045579,Santa Barbara,PUBLIC,Lompoc,BUENA VISTA ELEMENTARY,111,109,99,KindergartenData,Y
6045645,Santa Barbara,PUBLIC,Lompoc,LEONORA FILLMORE ELEMENTARY,111,109,99,KindergartenData,Y
6068902,Santa Barbara,PUBLIC,Lompoc,MIGUELITO ELEMENTARY,104,102,99,KindergartenData,Y
6060016,Santa Barbara,PUBLIC,Lompoc,LOMPOC VALLEY MIDDLE,845,836,99,7thGradeData,Y
426215064,Santa Barbara,PUBLIC,Lompoc,SBCEO . YOUNG LEARNERS PRESCHOOL,50,49,98,ChildCareData,Y
6045587,Santa Barbara,PUBLIC,Lompoc,CLARENCE RUTH ELEMENTARY,93,91,98,KindergartenData,Y
6045611,Santa Barbara,PUBLIC,Lompoc,LA CANADA ELEMENTARY,95,93,98,KindergartenData,Y
6045629,Santa Barbara,PUBLIC,Lompoc,LA HONDA STEAM ACADEMY,91,89,98,KindergartenData,Y
6045660,Santa Barbara,PUBLIC,Lompoc,LOS BERROS VISUAL AND PERFORMING ARTS ACADEMY,60,58,98,KindergartenData,Y
421711813,Santa Barbara,PUBLIC,Lompoc,SBCEO . DE COLORES STATE PRESCHOOL,48,45,95,ChildCareData,Y
426207022,Santa Barbara,PUBLIC,Lompoc,SBCEO . JUST FOR KIDS STATE PRESCHOOL,48,45,95,ChildCareData,Y
426207287,Santa Barbara,PUBLIC,Lompoc,SBCEO . LA HONDA STATE PRESCHOOL,48,45,95,ChildCareData,Y
426211780,Santa Barbara,PUBLIC,Lompoc,SBCEO . EARLY STEPS TO LEARNING,27,25,93,ChildCareData,Y
426207285,Santa Barbara,PUBLIC,Los Alamos,SBCEO . LOS ALAMOS STATE PRESCHOOL,22,20,95,ChildCareData,Y
6045702,Santa Barbara,PUBLIC,Los Alamos,OLGA L. REED ELEMENTARY,29,27,95,KindergartenData,Y
6045702,Santa Barbara,PUBLIC,Los Alamos,OLGA L. REED ELEMENTARY,24,22,95,7thGradeData,Y
421708698,Santa Barbara,PRIVATE,Los Olivos,SANTA YNEZ FAMILY SCHOOL,27,25,95,ChildCareData,Y
426211835,Santa Barbara,PRIVATE,Los Olivos,ST. MARKS IN THE VALLEY ESPISCOPAL CHURCH PRE.SCH,34,32,95,ChildCareData,Y
6940282,Santa Barbara,PRIVATE,Los Olivos,DUNN SCHOOL,24,22,95,7thGradeData,Y
132894,Santa Barbara,PUBLIC,New Cuyama,Olive Grove Charter,30,24,80,7thGradeData,Y
426203223,Santa Barbara,PRIVATE,Orcutt,CREATIVE BEGINNINGS II,56,54,98,ChildCareData,Y
426207752,Santa Barbara,PUBLIC,Orcutt,ORCUTT UNION SCHOOL DISTRICT EARLY LEARNING CENTER,48,45,95,ChildCareData,Y
116434,Santa Barbara,PUBLIC,Orcutt,ORCUTT ACADEMY CHARTER,24,22,95,KindergartenData,Y
116434,Santa Barbara,PUBLIC,Orcutt,ORCUTT ACADEMY CHARTER,23,21,95,7thGradeData,Y
421702695,Santa Barbara,PUBLIC,Santa Barbara,SBSD . SANTA BARBARA HIGH SCHOOL CHILDREN'S CENTER,43,40,95,ChildCareData,Y
421709267,Santa Barbara,HEAD START,Santa Barbara,CAC . CORONEL CENTER,20,19,95,ChildCareData,Y
421700229,Santa Barbara,HEAD START,Santa Barbara,CAC . LOS NINOS CENTER,20,19,95,ChildCareData,Y
426207338,Santa Barbara,HEAD START,Santa Barbara,STORYTELLER CHILDREN'S CENTER,28,26,95,ChildCareData,Y
421700402,Santa Barbara,PRIVATE,Santa Barbara,TRINITY BAPTIST PRESCHOOL,115,113,99,ChildCareData,Y
421700073,Santa Barbara,PRIVATE,Santa Barbara,CLIFF DRIVE CARE CENTER,66,64,98,ChildCareData,Y
421712288,Santa Barbara,PRIVATE,Santa Barbara,FIRST PRESBYTERIAN EARLY CHILDHOOD CENTER,56,54,98,ChildCareData,Y
426210924,Santa Barbara,PRIVATE,Santa Barbara,"LEARNINGDEN PRESCHOOL, THE",63,61,98,ChildCareData,Y
